message,IsSpam,url_count,email_count,phone_count,len
i take it the post has come then! you must have 1000s of texts now! happy reading. my one from wiv hello caroline at the end is my favourite. bless him,0,0,0,0,151
where u been hiding stranger?,0,0,0,0,29
am not interested to do like that.,0,0,0,0,34
my sister cleared two round in birla soft yesterday.,0,0,0,0,52
gudnite....tc...practice going on,0,0,0,0,33
dis is yijue. i jus saw ur mail. in case huiming havent sent u my num. dis is my num.,0,0,0,0,85
one small prestige problem now.,0,0,0,0,31
fancy a shag? i do.interested? sextextuk.com txt xxuk suzy to 69876. txts cost 1.50 per msg. tncs on website. x,1,0,0,0,111
just checking in on you. really do miss seeing jeremiah. do have a great month,0,0,0,0,78
"nah can't help you there, i've never had an iphone",0,0,0,0,50
if you're not in my car in an hour and a half i'm going apeshit,0,0,0,0,63
"today is sorry day.! if ever i was angry with you, if ever i misbehaved or hurt you? plz plz just slap urself bcoz, its ur fault, i'm basically good",0,0,0,0,148
yo you guys ever figure out how much we need for alcohol? jay and i are trying to figure out how much we can safely spend on weed,0,0,0,0,129
&lt;#&gt; ish minutes was 5 minutes ago. wtf.,0,0,0,0,45
"thank you for calling.forgot to say happy onam to you sirji.i am fine here and remembered you when i met an insurance person.meet you in qatar insha allah.rakhesh, ex tata aig who joined tissco,tayseer.",0,0,0,0,202
congratulations ur awarded 500 of cd vouchers or 125gift guaranteed & free entry 2 100 wkly draw txt music to 87066 tncs www.ldew.com1win150ppmx3age16,1,0,0,0,150
ur cash-balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p/msg. cc: hg/suite342/2lands row/w1j6hl,1,0,0,1,136
"i'm an actor. when i work, i work in the evening and sleep late. since i'm unemployed at the moment, i always sleep late. when you're unemployed, every day is saturday.",0,0,0,0,168
"hello! just got here, st andrews-boy its a long way! its cold. i will keep you posted",0,0,0,0,85
ha ha cool cool chikku chikku:-):-db-),0,0,0,0,38
oh ok no prob..,0,0,0,0,15
check audrey's status right now,0,0,0,0,31
busy here. trying to finish for new year. i am looking forward to finally meeting you...,0,0,0,0,88
"good afternoon sunshine! how dawns that day ? are we refreshed and happy to be alive? do we breathe in the air and smile ? i think of you, my love ... as always",0,0,0,0,160
well i know z will take care of me. so no worries.,0,0,0,0,50
"update_now - xmas offer! latest motorola, sonyericsson & nokia & free bluetooth! double mins & 1000 txt on orange. call mobileupd8 on or call2optout/f4q=",1,0,0,1,153
here is your discount code rp176781. to stop further messages reply stop. www.regalportfolio.co.uk. customer services,1,0,0,1,117
wat uniform? in where get?,0,0,0,0,26
"cool, text me when you're ready",0,0,0,0,31
"hello my boytoy ... geeee i miss you already and i just woke up. i wish you were here in bed with me, cuddling me. i love you ...",0,0,0,0,129
i will spoil you in bed as well :),0,0,0,0,34
i'm going for bath will msg you next  &lt;#&gt;  min..,0,0,0,0,54
i cant keep talking to people if am not sure i can pay them if they agree to price. so pls tell me what you want to really buy and how much you are willing to pay,0,0,0,0,162
"thanks for your ringtone order, reference t91. you will be charged gbp 4 per week. you can unsubscribe at anytime by calling customer services on",1,0,0,1,145
can you say what happen,0,0,0,0,23
you could have seen me..i did't recognise you face.:),0,0,0,0,53
well there's not a lot of things happening in lindsay on new years *sighs* some bars in ptbo and the blue heron has something going,0,0,0,0,131
keep my payasam there if rinu brings,0,0,0,0,36
i taught that ranjith sir called me. so only i sms like that. becaus hes verifying about project. prabu told today so only pa dont mistake me..,0,0,0,0,143
"i guess that's why you re worried. you must know that there's a way the body repairs itself. and i'm quite sure you shouldn't worry. we'll take it slow. first the tests, they will guide when your ovulation is then just relax. nothing you've said is a reason to worry but i.ll keep on followin you up.",0,0,0,0,300
"yeah sure, give me a couple minutes to track down my wallet",0,0,0,0,59
hey leave it. not a big deal:-) take care.,0,0,0,0,42
hey i will be late ah... meet you at 945+,0,0,0,0,41
"double mins and txts 4 6months free bluetooth on orange. available on sony, nokia motorola phones. call mobileupd8 on or call2optout/n9dx",1,0,0,1,137
it took mr owl 3 licks,0,0,0,0,22
customer place i will call you.,0,0,0,0,31
mm that time you dont like fun,0,0,0,0,30
4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths ? call mobilesdirect free on to update now! or2stoptxt,1,0,0,1,143
yup having my lunch buffet now.. u eat already?,0,0,0,0,47
huh so late... fr dinner?,0,0,0,0,25
hey so this sat are we going for the intro pilates only? or the kickboxing too? ,0,0,0,0,80
morning only i can ok.,0,0,0,0,22
yes i think so. i am in office but my lap is in room i think thats on for the last few days. i didnt shut that down,0,0,0,0,115
pick you up bout 7.30ish? what time are  and that going?,0,0,0,0,56
from here after the performance award is calculated every two month.not for current one month period..,0,0,0,0,102
was actually sleeping and still might when u call back. so a text is gr8. you rock sis. will send u a text wen i wake.,0,0,0,0,118
"you are always putting your business out there. you put pictures of your ass on facebook. you are one of the most open people i've ever met. why would i think a picture of your room would hurt you, make you feel violated.",0,0,0,0,221
"good evening sir, al salam wahleykkum.sharing a happy news.by the grace of god, i got an offer from tayseer,tissco and i joined.hope you are fine.inshah allah,meet you sometime.rakhesh,visitor from india.",0,0,0,0,204
hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,0,0,0,0,114
"free ringtone text first to 87131 for a poly or text get to 87131 for a true tone! help? 16 after 1st free, tones are 3xå£150pw to eå£nd txt stop",1,0,0,1,145
dear how is chechi. did you talk to her,0,0,0,0,39
the hair cream has not been shipped.,0,0,0,0,36
none of that's happening til you get here though,0,0,0,0,48
"yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",0,0,0,0,77
"haha get used to driving to usf man, i know a lot of stoners",0,0,0,0,60
all was well until slightly disastrous class this pm with my fav darlings! hope day off ok. coffee wld be good as can't stay late tomorrow. same time + place as always?,0,0,0,0,168
hello! good week? fancy a drink or something later?,0,0,0,0,51
headin towards busetop,0,0,0,0,22
message:some text missing* sender:name missing* *number missing *sent:date missing *missing u a lot thats y everything is missing sent via fullonsms.com,0,0,0,0,152
come by our room at some point so we can iron out the plan for this weekend,0,0,0,0,75
cos i want it to be your thing,0,0,0,0,30
"okies... i'll go yan jiu too... we can skip ard oso, go cine den go mrt one, blah blah blah... ",0,0,0,0,95
bring home some wendy =d,0,0,0,0,24
100 dating service cal;l box334sk38ch,1,0,0,1,37
whatsup there. dont u want to sleep,0,0,0,0,35
alright i have a new goal now,0,0,0,0,29
free entry into our å£250 weekly competition just text the word win to 80086 now. 18 t&c www.txttowin.co.uk,1,0,0,0,107
"alright, i'll head out in a few minutes, text me where to meet you",0,0,0,0,66
send a logo 2 ur lover - 2 names joined by a heart. txt love name1 name2 mobno eg love adam eve to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p,1,0,0,1,147
yes:)from last week itself i'm taking live call.,0,0,0,0,48
someone has contacted our dating service and entered your phone because they fancy you! to find out who it is call from a landline . pobox12n146tf150p,1,0,0,1,150
siva is in hostel aha:-.,0,0,0,0,24
urgent! your mobile number has been awarded with a å£2000 prize guaranteed. call from land line. claim 3030. valid 12hrs only,1,0,0,1,125
send this to ur friends and receive something about ur voice..... how is my speaking expression? 1.childish 2.naughty 3.sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,0,0,0,0,248
ok. she'll be ok. i guess,0,0,0,0,25
aathi..where are you dear..,0,0,0,0,27
any pain on urination any thing else?,0,0,0,0,37
7 at esplanade.. do ì_ mind giving me a lift cos i got no car today..,0,0,0,0,69
i wnt to buy a bmw car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0,0,0,0,150
at home watching tv lor.,0,0,0,0,24
does she usually take fifteen fucking minutes to respond to a yes or no question,0,0,0,0,80
congrats! nokia 3650 video camera phone is your call calls cost 150ppm ave call 3mins vary from mobiles 16+ close 300603 post bcm4284 ldn wc1n3xx,1,0,0,1,145
booked ticket for pongal?,0,0,0,0,25
you available now? i'm like right around hillsborough &amp;  &lt;#&gt; th,0,0,0,0,73
the message sent is askin for  &lt;#&gt; dollars. shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,0,0,0,0,89
"ask g or iouri, i've told the story like ten times already",0,0,0,0,58
how long does applebees fucking take,0,0,0,0,36
"hi hope u get this txt~journey hasnt been gd,now about 50 mins late i think.",0,0,0,0,76
but i have to. i like to have love and arrange.,0,0,0,0,47
yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0,0,0,0,104
you were supposed to wake me up &gt;:(,0,0,0,0,38
oic... i saw him too but i tot he din c me... i found a group liao...,0,0,0,0,69
"sorry, i'll call later",0,0,0,0,22
\hey hey werethe monkeespeople say we monkeyaround! howdy gorgeous,0,0,0,0,66
"sorry, my battery died, i can come by but i'm only getting a gram for now, where's your place?",0,0,0,0,94
"well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",0,0,0,0,70
i wont get concentration dear you know you are my mind and everything :-),0,0,0,0,73
lol ... have you made plans for new years?,0,0,0,0,42
10 min later k...,0,0,0,0,17
hanks lotsly!,0,0,0,0,13
thanks for this hope you had a good day today,0,0,0,0,45
k:)k:)what are detail you want to transfer?acc no enough?,0,0,0,0,57
ok i will tell her to stay out. yeah its been tough but we are optimistic things will improve this month.,0,0,0,0,105
"loan for any purpose å£500 - å£75,000. homeowners + tenants welcome. have you been previously refused? we can still help. call free or text back 'help'",1,0,0,1,151
si si. i think ill go make those oreo truffles.,0,0,0,0,47
"look at amy ure a beautiful, intelligent woman and i like u a lot. i know u donåõt like me like that so donåõt worry.",0,0,0,0,117
i hope you that's the result of being consistently intelligent and kind. start asking him about practicum links and keep your ears open and all the best. ttyl,0,0,0,0,158
"1.20 that call cost. which i guess isnt bad. miss ya, need ya, want ya, love ya",0,0,0,0,79
going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,0,0,0,0,142
where did u go? my phone is gonna die you have to stay in here,0,0,0,0,62
great. never been better. each day gives even more reasons to thank god,0,0,0,0,71
"upgrdcentre orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on. offer ends 26th july. t&c's apply. opt-out available",1,0,0,1,161
"sorry, i'll call later ok bye",0,0,0,0,29
ok i am on the way to railway,0,0,0,0,29
great princess! i love giving and receiving oral. doggy style is my fave position. how about you? i enjoy making love  &lt;#&gt;  times per night :),0,0,0,0,148
they don't put that stuff on the roads to keep it from getting slippery over there?,0,0,0,0,83
when are you going to ride your bike?,0,0,0,0,37
"yup, no need. i'll jus wait 4 e rain 2 stop.",0,0,0,0,44
there are many company. tell me the language.,0,0,0,0,45
okmail: dear dave this is your final notice to collect your 4* tenerife holiday or #5000 cash award! call from landline. tcs sae box326 cw25wx 150ppm,1,0,0,1,149
